"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"0.858884868746881","Good","0.776","Good","0.902723282575607","Good","0.796498992513151","Good"
"0.782467127965564","Good","0.754","Good","0.80254602432251","Good","0.790079408514975","Good"
"0.92502598778665","Good","0.954","Good","0.982243644073606","Good","0.939150312485083","Good"
"0.101716288186735","Bad","0.346","Bad","0.125676393508911","Bad","0.262846916595251","Bad"
"0.312708263986559","Bad","0.31","Bad","0.3178870677948","Bad","0.320540734953429","Bad"
"0.992428470483319","Good","0.99","Good","0.980429431423545","Good","0.981289464168858","Good"
"0.707958685672823","Good","0.714","Good","0.868418395519257","Good","0.758923840155934","Good"
"0.66796014372783","Good","0.6","Good","0.721310824155807","Good","0.619701413924923","Good"
"0.381553290264035","Bad","0.488","Bad","0.514238148927689","Bad","0.458261956835269","Bad"
"0.673662159632636","Good","0.752","Good","0.455909490585327","Bad","0.821942761187343","Good"
"0.487090154813776","Bad","0.406","Bad","0.335621476173401","Bad","0.446629178072139","Bad"
"0.778884519979692","Good","0.942","Good","0.985783229582012","Good","0.981912411419022","Good"
"0.261198126639813","Bad","0.204","Bad","0.353313565254211","Bad","0.307392472675837","Bad"
"0.614861932298811","Good","0.628","Good","0.906236425042152","Good","0.592106432997795","Good"
"0.953868632401345","Good","0.848","Good","0.97508785687387","Good","0.937305854851839","Good"
"0.748974285440405","Good","0.764","Good","0.750506535172462","Good","0.77462072252237","Good"
"0.793389433510232","Good","0.594","Good","0.456921458244324","Bad","0.680884834277362","Good"
"0.989983003833553","Good","0.95","Good","0.98647313285619","Good","0.974904717773519","Good"
"0.382506714716843","Bad","0.218","Bad","0.330299913883209","Bad","0.358422376040802","Bad"
"0.930452142840009","Good","0.76","Good","0.896418407559395","Good","0.836023016631453","Good"
"0.951509053133389","Good","0.962","Good","0.982156317681074","Good","0.9650104572553","Good"
"0.898573179361728","Good","0.918","Good","0.95128907263279","Good","0.875979102367425","Good"
"0.9653144847365","Good","0.938","Good","0.979752769693732","Good","0.972201891541545","Good"
"0.431199781133717","Bad","0.714","Good","0.847160309553146","Good","0.51560854615599","Bad"
"0.998403680760193","Good","0.948","Good","0.976437160745263","Good","0.97919864633928","Good"
"0.437581223114794","Bad","0.596","Good","0.476579546928406","Bad","0.44033539259514","Bad"
"0.998544863979394","Good","0.984","Good","0.974189473316073","Good","0.984995873509534","Good"
"0.310043247540003","Bad","0.404","Bad","0.579666972160339","Good","0.363174904151674","Bad"
"0.613331976619129","Good","0.534","Bad","0.549164474010468","Bad","0.537682461764449","Bad"
"0.88751688873174","Good","0.84","Good","0.911778949201107","Good","0.835436982422261","Good"
"0.34161716660072","Bad","0.242","Bad","0.288013994693756","Bad","0.359515008698053","Bad"
"0.421978893622741","Bad","0.198","Bad","0.289488017559052","Bad","0.428316388478211","Bad"
"0.953142046302599","Good","0.936","Good","0.938251752406359","Good","0.952829661151348","Good"
"0.859184883617735","Good","0.864","Good","0.929792359471321","Good","0.910523802014824","Good"
"0.619310050686785","Good","0.632","Good","0.701452434062958","Good","0.64437107790143","Good"
"0.828601070047967","Good","0.978","Good","0.97552202641964","Good","0.981183304076329","Good"
"0.990520184283898","Good","0.888","Good","0.987182575277984","Good","0.922700900270358","Good"
"0.891911912615184","Good","0.816","Good","0.933507762849331","Good","0.839272595192362","Good"
"0.494021657483444","Bad","0.596","Good","0.663544625043869","Good","0.49099004898481","Bad"
"0.891612101958409","Good","0.896","Good","0.90781669318676","Good","0.848019870246483","Good"
"0.457378435421152","Bad","0.344","Bad","0.238173425197601","Bad","0.425669890190768","Bad"
"0.634914508203977","Good","0.616","Good","0.661081701517105","Good","0.52998909850154","Bad"
"0.217938541839461","Bad","0.106","Bad","0.284374415874481","Bad","0.279011091912633","Bad"
"0.579537256864924","Good","0.358","Bad","0.44853150844574","Bad","0.494726132871641","Bad"
"0.492572095027644","Bad","0.496","Bad","0.643672287464142","Good","0.495968110770468","Bad"
"0.700024814744963","Good","0.37","Bad","0.472752451896667","Bad","0.641792525667382","Good"
"0.984139332031403","Good","0.92","Good","0.964283112436533","Good","0.963960144227392","Good"
"0.892571932068963","Good","0.832","Good","0.956726439297199","Good","0.864719498418787","Good"
"0.836778664021937","Good","0.854","Good","0.950721707195044","Good","0.835416520823524","Good"
"0.961247517648845","Good","0.946","Good","0.940860312432051","Good","0.967246093311251","Good"
"0.605087787621651","Good","0.606","Good","0.676401317119598","Good","0.538634873968035","Bad"
"0.803308650743437","Good","0.756","Good","0.887241795659065","Good","0.694728798136414","Good"
"0.87797794948229","Good","0.94","Good","0.974662572145462","Good","0.860223171429662","Good"
"0.916906989433369","Good","0.814","Good","0.731157511472702","Good","0.846126566242759","Good"
"0.80121249325498","Good","0.502","Bad","0.480973958969116","Bad","0.634436876295185","Good"
"0.431033186533113","Bad","0.536","Bad","0.520832717418671","Bad","0.443307823034923","Bad"
"0.738009117168208","Good","0.492","Bad","0.529055416584015","Bad","0.692768192815349","Good"
"0.72424695979157","Good","0.644","Good","0.795810431241989","Good","0.752255280427073","Good"
"0.522479897433707","Bad","0.63","Good","0.51855057477951","Bad","0.520700286825659","Bad"
"0.501228071997982","Bad","0.418","Bad","0.308625519275665","Bad","0.586934494179994","Good"
"0.959083124525756","Good","0.91","Good","0.984553229063749","Good","0.977930100179958","Good"
"0.791515373881897","Good","0.846","Good","0.938825324177742","Good","0.852585192112051","Good"
"0.764564358606495","Good","0.664","Good","0.566692769527435","Good","0.697631789292955","Good"
"0.393939201817636","Bad","0.626","Good","0.510745316743851","Bad","0.589332675983103","Good"
"0.300459088719377","Bad","0.32","Bad","0.222015738487244","Bad","0.310673420626301","Bad"
"0.597779708030069","Good","0.648","Good","0.72599184513092","Good","0.560844219099999","Good"
"0.934050978433621","Good","0.938","Good","0.958850760012865","Good","0.921776428451936","Good"
"0.817366030369705","Good","0.806","Good","0.573145151138306","Good","0.800492874553263","Good"
"0.5669325645287","Bad","0.646","Good","0.625178664922714","Good","0.642069559675177","Good"
"0.874116455807921","Good","0.74","Good","0.936164945363998","Good","0.797775636817648","Good"
"0.295181246884283","Bad","0.404","Bad","0.311543583869934","Bad","0.330654778937547","Bad"
"0.995384521844169","Good","0.952","Good","0.975742379203439","Good","0.961394727992434","Good"
"0.650658809572293","Good","0.592","Good","0.629828155040741","Good","0.548937927586893","Bad"
"0.656725636230446","Good","0.522","Bad","0.461971402168274","Bad","0.616187417250896","Good"
"0.999457274358803","Good","0.864","Good","0.971119632944465","Good","0.986586638265645","Good"
"0.363437989696406","Bad","0.358","Bad","0.223864078521729","Bad","0.412029278664631","Bad"
"0.558932131175996","Bad","0.734","Good","0.815704569220543","Good","0.676924190162219","Good"
"0.406603479069458","Bad","0.296","Bad","0.604316532611847","Good","0.436119789705846","Bad"
"0.89100837383533","Good","0.778","Good","0.905580408871174","Good","0.857069419482387","Good"
"0.633857455116484","Good","0.492","Bad","0.584981501102448","Good","0.531076560991451","Bad"
"0.891274876277272","Good","0.952","Good","0.987200085073709","Good","0.968381593566388","Good"
"0.648924707429424","Good","0.406","Bad","0.449706852436066","Bad","0.598192261352838","Good"
"0.444774325258961","Bad","0.49","Bad","0.683667302131653","Good","0.431318944936048","Bad"
"0.943439817784755","Good","0.928","Good","0.926212601363659","Good","0.93727049176444","Good"
"0.942346795852731","Good","0.916","Good","0.952218849211931","Good","0.930245794829034","Good"
"0.816779956510379","Good","0.718","Good","0.725206822156906","Good","0.869169805841074","Good"
"0.46864373091847","Bad","0.448","Bad","0.458467185497284","Bad","0.391933815591723","Bad"
"0.666232253950317","Good","0.892","Good","0.896829538047314","Good","0.904106816329756","Good"
"0.742548372405941","Good","0.728","Good","0.866666793823242","Good","0.764363820777834","Good"
"0.904209483878801","Good","0.978","Good","0.971341650933027","Good","0.918665306033762","Good"
"0.761806279601136","Good","0.634","Good","0.498038589954376","Bad","0.763779829704959","Good"
"0.670326193893257","Good","0.726","Good","0.80329030752182","Good","0.621237198408946","Good"
"0.999427113605347","Good","0.982","Good","0.994846934452653","Good","0.985636549231913","Good"
"0.725085555104891","Good","0.812","Good","0.726691454648972","Good","0.722643598415404","Good"
"0.680350679916","Good","0.75","Good","0.845443204045296","Good","0.760651513546586","Good"
"0.444192090436741","Bad","0.54","Bad","0.33380126953125","Bad","0.545446545968927","Bad"
"0.465685251016564","Bad","0.42","Bad","0.342325568199158","Bad","0.405771721089919","Bad"
"0.999727857082712","Good","0.966","Good","0.990896730683744","Good","0.987721283242863","Good"
"0.646851690657717","Good","0.952","Good","0.929210290312767","Good","0.897077068522181","Good"
"0.760309970313945","Good","0.768","Good","0.773310959339142","Good","0.754862033245407","Good"
"0.724566320037217","Good","0.662","Good","0.652656733989716","Good","0.869739760178394","Good"
"0.520498509861464","Bad","0.336","Bad","0.414989531040192","Bad","0.448533505258635","Bad"
"0.919353876598045","Good","0.954","Good","0.921321801841259","Good","0.957176911970636","Good"
"0.390701404306252","Bad","0.432","Bad","0.59506168961525","Good","0.510404415190417","Bad"
"0.998744037063918","Good","1","Good","0.977714324370027","Good","0.983249693952079","Good"
"0.309375915878353","Bad","0.41","Bad","0.497796535491943","Bad","0.368143987787347","Bad"
"0.593542472321985","Good","0.738","Good","0.827710747718811","Good","0.624377653300347","Good"
"0.445732277312112","Bad","0.192","Bad","0.380621790885925","Bad","0.44938017232377","Bad"
"0.494648606133477","Bad","0.688","Good","0.559191823005676","Bad","0.504439214143923","Bad"
"0.999433298436605","Good","1","Good","0.98695969581604","Good","0.983541804190581","Good"
"0.937408489108363","Good","0.882","Good","0.925958551466465","Good","0.948376121645629","Good"
"0.643221315353122","Good","0.476","Bad","0.525196075439453","Bad","0.571231922775219","Good"
"0.202177258239563","Bad","0.182","Bad","0.257457971572876","Bad","0.229532945054924","Bad"
"0.396286478824515","Bad","0.376","Bad","0.449919104576111","Bad","0.408787629837953","Bad"
"0.248471852830338","Bad","0.618","Good","0.281791210174561","Bad","0.475855625559048","Bad"
"0.428184202154297","Bad","0.2","Bad","0.24789172410965","Bad","0.447993205228978","Bad"
"0.478718592901198","Bad","0.462","Bad","0.478824973106384","Bad","0.449381169344876","Bad"
"0.775497102644504","Good","0.728","Good","0.935342766344547","Good","0.775167403041218","Good"
"0.81183624576435","Good","0.834","Good","0.830048829317093","Good","0.828111822489037","Good"
"0.488149261465555","Bad","0.732","Good","0.63628426194191","Good","0.515765532896537","Bad"
"0.906581441368335","Good","0.87","Good","0.928924441337585","Good","0.927524741091993","Good"
"0.286791146464931","Bad","0.122","Bad","0.310672998428345","Bad","0.343811649373674","Bad"
"0.801558390615569","Good","0.984","Good","0.910775102674961","Good","0.783098498739519","Good"
"0.976545481595622","Good","0.958","Good","0.983740335330367","Good","0.966243406263062","Good"
"0.706619443419831","Good","0.624","Good","0.406826019287109","Bad","0.700899129658257","Good"
"0.506350298281236","Bad","0.342","Bad","0.293407618999481","Bad","0.277482336691536","Bad"
"0.413701030043059","Bad","0.404","Bad","0.318604171276093","Bad","0.435566148173683","Bad"
"0.718095552206167","Good","0.732","Good","0.716610938310623","Good","0.704455038704368","Good"
"0.653905745051858","Good","0.794","Good","0.746766835451126","Good","0.633821298447259","Good"
"0.951020443792176","Good","0.892","Good","0.791357830166817","Good","0.876121968785823","Good"
"0.727047970948166","Good","0.802","Good","0.728836834430695","Good","0.659779799840519","Good"
"0.894513417436153","Good","0.892","Good","0.888333730399609","Good","0.898790114867214","Good"
"0.759655004584738","Good","0.734","Good","0.507262945175171","Bad","0.715850807398742","Good"
"0.364586519266965","Bad","0.22","Bad","0.375263571739197","Bad","0.366423911849997","Bad"
"0.926331623141749","Good","0.926","Good","0.959945637732744","Good","0.941643811732049","Good"
"0.81219653016076","Good","0.764","Good","0.907228089869022","Good","0.802061345624009","Good"
"0.6731081286148","Good","0.61","Good","0.724678844213486","Good","0.615427332917087","Good"
"0.308119227047397","Bad","0.492","Bad","0.485998749732971","Bad","0.362190730563853","Bad"
"0.78152959248387","Good","0.872","Good","0.851551949977875","Good","0.78661429411237","Good"
"0.843991200988136","Good","0.43","Bad","0.336011469364166","Bad","0.672856086655698","Good"
