"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"0.337742206984744","Bad","0.446","Bad","0.477782309055328","Bad","0.531081877880723","Bad"
"0.823396341846017","Good","0.658","Bad","0.721668750047684","Bad","0.578690107929934","Bad"
"0.0391153366792704","Bad","0.248","Bad","0.103617310523987","Bad","0.212376378727375","Bad"
"0.947633579268477","Good","0.944","Good","0.954812075942755","Good","0.95677970865989","Good"
"0.938055809297875","Good","0.934","Good","0.972088927403092","Good","0.980596904387226","Good"
"0.982881454519335","Good","0.888","Good","0.964164778590202","Good","0.995199111632735","Good"
"0.247201888173287","Bad","0.286","Bad","0.168502449989319","Bad","0.411095600836835","Bad"
"0.917893007571069","Good","0.912","Good","0.930629685521126","Good","0.957845801068087","Good"
"0.513482967660929","Bad","0.546","Bad","0.477018535137177","Bad","0.199293270036115","Bad"
"0.95680205319797","Good","0.972","Good","0.989803489297628","Good","0.964212507963255","Good"
"0.878784680870096","Good","0.65","Bad","0.711023896932602","Bad","0.45341338392835","Bad"
"0.340826864900812","Bad","0.42","Bad","0.406542003154755","Bad","0.271093352061434","Bad"
"0.373517657417794","Bad","0.39","Bad","0.19399881362915","Bad","0.6822925493351","Bad"
"0.983428933392504","Good","0.808","Good","0.968672379851341","Good","0.991226462441081","Good"
"0.521831661588006","Bad","0.696","Good","0.717023640871048","Bad","0.361235219097665","Bad"
"0.975680715171901","Good","0.858","Good","0.983796633780003","Good","0.974205353823239","Good"
"0.688640441160823","Bad","0.572","Bad","0.555164933204651","Bad","0.93003633455147","Good"
"0.169632916662194","Bad","0.394","Bad","0.352035284042358","Bad","0.145426986617166","Bad"
"0.963011025662239","Good","0.978","Good","0.980811698362231","Good","0.982312097924533","Good"
"0.112405723664652","Bad","0.322","Bad","0.258496701717377","Bad","0.223874572357488","Bad"
"0.938182660090886","Good","0.868","Good","0.956821098923683","Good","0.936754586176205","Good"
"0.826327714395748","Good","0.758","Good","0.700891971588135","Bad","0.801412445966998","Good"
"0.976192254985953","Good","0.946","Good","0.978060336783528","Good","0.992045091415961","Good"
"0.906604924205217","Good","0.806","Good","0.913973674178123","Good","0.888410011346031","Good"
"0.979563876215971","Good","0.98","Good","0.982588779181242","Good","0.983039875829469","Good"
"0.98541217157091","Good","0.944","Good","0.983796633780003","Good","0.9952450048581","Good"
"0.80080854310496","Good","0.864","Good","0.890936814248562","Good","0.940015259503855","Good"
"0.557401719088629","Bad","0.612","Bad","0.766894683241844","Good","0.585377653004997","Bad"
"0.939853607648511","Good","0.982","Good","0.988335478119552","Good","0.957160361043335","Good"
"0.601110526202292","Bad","0.704","Good","0.924123622477055","Good","0.418600082819325","Bad"
"0.745129250252427","Good","0.602","Bad","0.802871584892273","Good","0.540746454927854","Bad"
"0.211105031313341","Bad","0.42","Bad","0.51937136054039","Bad","0.182360631231258","Bad"
"0.915837457924395","Good","0.904","Good","0.825656458735466","Good","0.943006055307635","Good"
"0.588660091334807","Bad","0.74","Good","0.694532454013824","Bad","0.553371470198983","Bad"
"0.929524559530772","Good","0.854","Good","0.914940170943737","Good","0.971360800208806","Good"
"0.87933644748038","Good","0.684","Good","0.650675117969513","Bad","0.774713488437672","Good"
"0.796298101874524","Good","0.874","Good","0.96549079194665","Good","0.952993154933536","Good"
"0.769920750297453","Good","0.758","Good","0.671417236328125","Bad","0.708811876231836","Bad"
"0.708124043945668","Bad","0.598","Bad","0.80527850985527","Good","0.733121919203355","Good"
"0.984170242262798","Good","0.99","Good","0.985520807094872","Good","0.995027313026904","Good"
"0.166258015088001","Bad","0.312","Bad","0.163727879524231","Bad","0.381578738579132","Bad"
"0.96421972631774","Good","0.924","Good","0.968783421441913","Good","0.966355098800967","Good"
"0.120669049709847","Bad","0.356","Bad","0.197253882884979","Bad","0.384812153024721","Bad"
"0.711104160200336","Good","0.778","Good","0.772172272205353","Good","0.536520192996803","Bad"
"0.976143818957872","Good","0.92","Good","0.968339771032333","Good","0.969118490413044","Good"
"0.532886452421144","Bad","0.41","Bad","0.343553483486176","Bad","0.618525223293245","Bad"
"0.795216047636283","Good","0.712","Good","0.688970655202866","Bad","0.841324840278724","Good"
"0.378631373865737","Bad","0.352","Bad","0.346324443817139","Bad","0.41604976993949","Bad"
"0.73141066908879","Good","0.706","Good","0.635195732116699","Bad","0.942926733252169","Good"
"0.188639321987131","Bad","0.418","Bad","0.108063817024231","Bad","0.161056581242194","Bad"
"0.98943519401327","Good","0.95","Good","0.98951780050993","Good","0.991522988492683","Good"
"0.945383649404652","Good","0.706","Good","0.903181493282318","Good","0.91219570776594","Good"
"0.986995433865701","Good","0.988","Good","0.991877734661102","Good","0.998159927149597","Good"
"0.742586428505248","Good","0.482","Bad","0.395059108734131","Bad","0.533877500601551","Bad"
"0.752924548744938","Good","0.654","Bad","0.760225266218185","Bad","0.372924526764435","Bad"
"0.0584963349240828","Bad","0.242","Bad","0.100978374481201","Bad","0.0670143753136555","Bad"
"0.134139045524778","Bad","0.324","Bad","0.160705804824829","Bad","0.191628611393568","Bad"
"0.760388043532805","Good","0.704","Good","0.503538072109222","Bad","0.595058509986208","Bad"
"0.212292475839596","Bad","0.57","Bad","0.448082983493805","Bad","0.283109090880751","Bad"
"0.969077381066378","Good","0.682","Good","0.898469731211662","Good","0.978311038193368","Good"
"0.757161964690566","Good","0.682","Good","0.856112256646156","Good","0.75126956998188","Good"
"0.967270378117423","Good","0.922","Good","0.990197998471558","Good","0.985153337575603","Good"
"0.575683667314052","Bad","0.452","Bad","0.694404512643814","Bad","0.641918892760027","Bad"
"0.963953261246801","Good","0.86","Good","0.953276090323925","Good","0.965979974674129","Good"
"0.932738324248545","Good","0.814","Good","0.938655775040388","Good","0.95548339867486","Good"
"0.985003077795913","Good","0.958","Good","0.989629440940917","Good","0.976734784164364","Good"
