"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"0.774922916912416","Good","0.878","Good","0.73503178358078","Good","0.81665104729318","Good"
"0.757575651010945","Good","0.81","Good","0.759252905845642","Good","0.758308439871283","Good"
"0.616924227544046","Bad","0.732","Bad","0.553496569395065","Bad","0.594703583715407","Bad"
"0.81773690606226","Good","0.782","Good","0.802097484469414","Good","0.827801537347372","Good"
"0.639398193585539","Bad","0.624","Bad","0.748882949352264","Good","0.595406376147943","Bad"
"0.838555253693157","Good","0.716","Bad","0.817673295736313","Good","0.847635249735478","Good"
"0.54526709887431","Bad","0.876","Good","0.732591956853867","Good","0.788465856299689","Good"
"0.690380184452617","Bad","0.732","Bad","0.707158535718918","Bad","0.744302541109034","Good"
"0.738480958104634","Good","0.768","Good","0.706815123558044","Bad","0.707375774455911","Bad"
"0.794355554202801","Good","0.832","Good","0.786730542778969","Good","0.713957922876025","Bad"
"0.793931015574651","Good","0.908","Good","0.77031446993351","Good","0.807845736183765","Good"
"0.696882734128212","Bad","0.802","Good","0.752288535237312","Good","0.636696455516376","Bad"
"0.774119870973836","Good","0.8","Good","0.794589310884476","Good","0.721572741671682","Bad"
"0.79106034203343","Good","0.746","Bad","0.579462140798569","Bad","0.843970841933803","Good"
"0.634997928484456","Bad","0.628","Bad","0.580519765615463","Bad","0.598821709571195","Bad"
"0.800390880335465","Good","0.732","Bad","0.751256763935089","Good","0.806288901405952","Good"
"0.865629923028545","Good","0.942","Good","0.909256845712662","Good","0.911220788356235","Good"
"0.888095172395755","Good","0.926","Good","0.869144096970558","Good","0.845094508839003","Good"
"0.753121935373782","Good","0.758","Good","0.710979044437408","Bad","0.709769926479791","Bad"
"0.889647274610772","Good","0.906","Good","0.848509520292282","Good","0.90082540545521","Good"
"0.675093937224521","Bad","0.722","Bad","0.80060575902462","Good","0.636225298443769","Bad"
"0.778582264430229","Good","0.796","Good","0.761028796434402","Good","0.793125152449574","Good"
"0.841294750367502","Good","0.93","Good","0.858892828226089","Good","0.847049805102118","Good"
"0.856208698392037","Good","0.878","Good","0.851267263293266","Good","0.882346930860109","Good"
"0.592225653982899","Bad","0.648","Bad","0.601210325956345","Bad","0.453044046242936","Bad"
"0.812471292436873","Good","0.812","Good","0.804059818387032","Good","0.778852028847571","Good"
"0.714733642148524","Bad","0.622","Bad","0.655874341726303","Bad","0.706485395960915","Bad"
"0.778454701678337","Good","0.774","Good","0.653591424226761","Bad","0.762008013900517","Good"
"0.756369224121492","Good","0.766","Good","0.681274056434631","Bad","0.749500691412336","Good"
"0.793263733515669","Good","0.746","Bad","0.77030211687088","Good","0.76909608589215","Good"
"0.774880464846076","Good","0.94","Good","0.820419475436211","Good","0.731915853917314","Bad"
"0.812089697870542","Good","0.96","Good","0.797026172280312","Good","0.81497896464652","Good"
"0.818511478847122","Good","0.846","Good","0.759729236364365","Good","0.8033370312023","Good"
"0.836336363093494","Good","0.958","Good","0.856337636709213","Good","0.874111667133073","Good"
"0.701318515657145","Bad","0.828","Good","0.721324861049652","Bad","0.750604204689707","Good"
"0.840826742963034","Good","0.786","Good","0.800419896841049","Good","0.778776068360295","Good"
"0.753342322929673","Good","0.812","Good","0.802986353635788","Good","0.873338586806222","Good"
"0.644334029584448","Bad","0.68","Bad","0.700796872377396","Bad","0.665656114539998","Bad"
"0.840746660844106","Good","0.784","Good","0.812802717089653","Good","0.851560623082467","Good"
"0.798624956646701","Good","0.752","Bad","0.791214972734451","Good","0.782674171622184","Good"
"0.708400180519767","Bad","0.698","Bad","0.673470556735992","Bad","0.742065668125228","Good"
"0.851606707449426","Good","0.766","Good","0.845016077160835","Good","0.852374245428004","Good"
"0.853037062418448","Good","0.954","Good","0.8569305986166","Good","0.877867950083648","Good"
"0.768622626396868","Good","0.72","Bad","0.768181815743446","Good","0.73049257689798","Bad"
"0.638754443122931","Bad","0.744","Bad","0.707258641719818","Bad","0.713161839794708","Bad"
"0.69979653791205","Bad","0.78","Good","0.708622604608536","Bad","0.711164584637594","Bad"
"0.608006922473546","Bad","0.834","Good","0.654278695583344","Bad","0.58462919467864","Bad"
"0.783996548995933","Good","0.896","Good","0.747166603803635","Good","0.780324714541381","Good"
"0.781551892768448","Good","0.868","Good","0.862442687153816","Good","0.751274463922215","Good"
"0.655739731117773","Bad","0.792","Good","0.677640408277512","Bad","0.59537133751593","Bad"
"0.825723273434715","Good","0.848","Good","0.790423274040222","Good","0.838787829415902","Good"
"0.870873785001626","Good","0.844","Good","0.837535828351974","Good","0.876884409823605","Good"
"0.698518994623153","Bad","0.696","Bad","0.733813345432281","Good","0.596301735212295","Bad"
"0.686349448112381","Bad","0.586","Bad","0.617350339889526","Bad","0.631787230865569","Bad"
"0.74023050250364","Good","0.708","Bad","0.688626855611801","Bad","0.693432860749327","Bad"
"0.753944262153655","Good","0.732","Bad","0.750329300761223","Good","0.696935678334577","Bad"
"0.833025583271568","Good","0.872","Good","0.723039478063583","Bad","0.832363765539425","Good"
"0.707341265613387","Bad","0.502","Bad","0.720625162124634","Bad","0.73900293817743","Good"
"0.654309968719039","Bad","0.638","Bad","0.585020542144775","Bad","0.632811773113076","Bad"
"0.829717766502492","Good","0.942","Good","0.810310229659081","Good","0.815415547855776","Good"
"0.787272140905306","Good","0.87","Good","0.788357451558113","Good","0.753234148489307","Good"
"0.649583773617739","Bad","0.834","Good","0.688019603490829","Bad","0.750494495526498","Good"
"0.802346090787038","Good","0.914","Good","0.848688185214996","Good","0.823065426772495","Good"
"0.736234053835519","Good","0.862","Good","0.734657138586044","Good","0.769452628213496","Good"
"0.820038798517881","Good","0.93","Good","0.831528469920158","Good","0.81652652067865","Good"
"0.768623025438994","Good","0.684","Bad","0.701496869325638","Bad","0.686192676482249","Bad"
"0.748409133139856","Good","0.784","Good","0.753392055630684","Good","0.6854218683918","Bad"
"0.730023769012046","Bad","0.83","Good","0.691663056612015","Bad","0.768615928833272","Good"
"0.63205150277345","Bad","0.552","Bad","0.698093354701996","Bad","0.688356120575662","Bad"
"0.785346335204388","Good","0.846","Good","0.812850415706635","Good","0.786167916290765","Good"
"0.763390110550584","Good","0.636","Bad","0.753901496529579","Good","0.777506111798966","Good"
"0.867801932638564","Good","0.884","Good","0.880982793867588","Good","0.886053558328312","Good"
