"glm_scores","glm_class","rf_scores","rf_class","xgbTree_scores","xgbTree_class","nnet_scores","nnet_class"
"0.995984908125364","Good","0.996","Good","0.991864274255931","Good","0.99458717767859","Good"
"0.955734121900283","Bad","0.99","Good","0.973027113825083","Good","0.946122530562024","Bad"
"0.955152096566706","Bad","0.99","Good","0.968383692204952","Bad","0.957796346224775","Bad"
"0.964987373053259","Bad","0.996","Good","0.977283962070942","Good","0.976393505839834","Good"
"0.944176858865386","Bad","0.992","Good","0.959037236869335","Bad","0.935637425906798","Bad"
"0.980243081994785","Good","0.962","Bad","0.949492163956165","Bad","0.946922626955754","Bad"
"0.950594754814493","Bad","0.976","Bad","0.955072712153196","Bad","0.945576536144758","Bad"
"0.967163043972755","Bad","0.956","Bad","0.853060677647591","Bad","0.962834934562802","Bad"
"0.94218839008683","Bad","0.984","Bad","0.96659018471837","Bad","0.944264188465884","Bad"
"0.98259095686833","Good","0.998","Good","0.982730358839035","Good","0.985295911687292","Good"
"0.958924110753609","Bad","0.988","Good","0.945254348218441","Bad","0.956420620349619","Bad"
"0.951413791962965","Bad","0.946","Bad","0.974251553416252","Good","0.963211526876194","Bad"
"0.978260404572328","Good","0.98","Bad","0.982832232490182","Good","0.977044627228608","Good"
"0.982954682746564","Good","0.984","Bad","0.983033215627074","Good","0.97180318822418","Good"
"0.874292051237847","Bad","0.868","Bad","0.868586882948875","Bad","0.867477021973058","Bad"
"0.912123561888131","Bad","0.946","Bad","0.920015297830105","Bad","0.939856275549292","Bad"
"0.992906138121089","Good","1","Good","0.994755511637777","Good","0.987717196376597","Good"
"0.978995634267491","Good","0.996","Good","0.96912651322782","Bad","0.970493409239011","Good"
"0.998463272938681","Good","0.998","Good","0.997103861067444","Good","0.995874095664153","Good"
"0.981944665026501","Good","0.998","Good","0.990143007598817","Good","0.987289858764588","Good"
"0.954900430595602","Bad","0.982","Bad","0.949314258992672","Bad","0.939973710668801","Bad"
"0.980014848005257","Good","0.976","Bad","0.98114613071084","Good","0.975788461664926","Good"
"0.967777703033942","Bad","0.974","Bad","0.95616476982832","Bad","0.979955059867282","Good"
"0.974821158299398","Good","0.992","Good","0.982671037316322","Good","0.975974764197074","Good"
"0.964722453093388","Bad","1","Good","0.981155544519424","Good","0.965022207909481","Bad"
"0.955568567975216","Bad","0.956","Bad","0.96680174767971","Bad","0.944818214601046","Bad"
"0.961893381187516","Bad","0.992","Good","0.97923830524087","Good","0.96766212670939","Good"
"0.969842590267394","Good","0.982","Bad","0.975161602720618","Good","0.977629044027345","Good"
"0.91290317359647","Bad","0.94","Bad","0.907024182379246","Bad","0.888892969080048","Bad"
"0.99584991916378","Good","1","Good","0.996974726207554","Good","0.992676310741793","Good"
"0.986124690953305","Good","1","Good","0.990593454800546","Good","0.9822474377424","Good"
"0.980091211541215","Good","1","Good","0.986032303422689","Good","0.965203599949186","Bad"
"0.929312208556983","Bad","0.978","Bad","0.97666079737246","Good","0.933582004259841","Bad"
"0.992123293283413","Good","0.97","Bad","0.993672613054514","Good","0.983266024959106","Good"
"0.985157582765752","Good","0.99","Good","0.966248620301485","Bad","0.970791738635425","Good"
"0.961964907467317","Bad","0.968","Bad","0.977292181923985","Good","0.974899998798726","Good"
"0.997171663977933","Good","0.994","Good","0.994161927141249","Good","0.995274830814182","Good"
"0.985186114548623","Good","0.982","Bad","0.9717304892838","Good","0.982721343480848","Good"
"0.96961325007324","Good","1","Good","0.983217814937234","Good","0.976553241323737","Good"
"0.978051746285132","Good","0.994","Good","0.983740128576756","Good","0.971969440981417","Good"
"0.97576236528737","Good","1","Good","0.97990352474153","Good","0.966914983592138","Good"
"0.980765741038007","Good","0.996","Good","0.967561990022659","Bad","0.971597936718433","Good"
"0.999491727469433","Good","0.984","Bad","0.988921284675598","Good","0.997565032663144","Good"
"0.985327965084763","Good","0.998","Good","0.99357529822737","Good","0.993513639125771","Good"
"0.957357608127398","Bad","0.984","Bad","0.971821311861277","Good","0.961983213157958","Bad"
"0.989611783824807","Good","1","Good","0.990631288848817","Good","0.988611532879788","Good"
"0.951863228883365","Bad","0.99","Good","0.935702353715897","Bad","0.948888569078403","Bad"
"0.945298487368629","Bad","0.96","Bad","0.955387465655804","Bad","0.928936676821056","Bad"
"0.990641886433261","Good","0.996","Good","0.98692068643868","Good","0.995030288112585","Good"
"0.92345437141642","Bad","0.95","Bad","0.906244643032551","Bad","0.936085824466313","Bad"
"0.913213262781957","Bad","0.874","Bad","0.822953715920448","Bad","0.907342116926112","Bad"
"0.992062005898593","Good","0.996","Good","0.986551294103265","Good","0.987533383932398","Good"
"0.876845444020076","Bad","0.96","Bad","0.908097475767136","Bad","0.903549076846698","Bad"
"0.95853772728859","Bad","0.996","Good","0.973991438746452","Good","0.959623369694836","Bad"
"0.965706052879128","Bad","0.974","Bad","0.965788122266531","Bad","0.962004089685342","Bad"
"0.947185978662759","Bad","0.99","Good","0.977016849443316","Good","0.93789269067278","Bad"
"0.94240079413342","Bad","0.804","Bad","0.586334675550461","Bad","0.948622963778163","Bad"
"0.992495842512318","Good","0.996","Good","0.995155190583318","Good","0.992433232604991","Good"
"0.964921323357116","Bad","0.998","Good","0.94751812890172","Bad","0.959944618865201","Bad"
"0.978467122853792","Good","0.998","Good","0.981623439118266","Good","0.984998576428857","Good"
"0.999746348824177","Good","1","Good","0.995414458215237","Good","0.998680640667821","Good"
"0.978425933569882","Good","0.998","Good","0.98984635155648","Good","0.978933366982345","Good"
"0.910386183348348","Bad","0.992","Good","0.934259049594402","Bad","0.919381299814601","Bad"
"0.938350374045025","Bad","0.998","Good","0.947802275419235","Bad","0.948853374088162","Bad"
"0.937440269211569","Bad","0.982","Bad","0.951313976198435","Bad","0.949893679906279","Bad"
"0.978508235226327","Good","0.994","Good","0.980072556063533","Good","0.9788976607851","Good"
"0.985384329899364","Good","0.96","Bad","0.984528495930135","Good","0.981391353019068","Good"
"0.944176858865386","Bad","0.98","Bad","0.925725117325783","Bad","0.949638056835341","Bad"
"0.907803801172164","Bad","0.932","Bad","0.933744005858898","Bad","0.868867403858741","Bad"
"0.939692360024931","Bad","0.992","Good","0.939791958779097","Bad","0.95122005300108","Bad"
"0.971563966955147","Good","0.996","Good","0.986325587145984","Good","0.967915035161053","Good"
"0.984063006359217","Good","1","Good","0.984967363998294","Good","0.981289356061333","Good"
"0.985990433713597","Good","0.998","Good","0.995804068632424","Good","0.993457720254961","Good"
"0.981058292174815","Good","0.95","Bad","0.983271367847919","Good","0.968597582682411","Good"
"0.845942437308515","Bad","0.948","Bad","0.906335011124611","Bad","0.815902190392679","Bad"
"0.991237871001223","Good","0.984","Bad","0.982164153829217","Good","0.989026134503031","Good"
"0.960509595351219","Bad","0.998","Good","0.977619292214513","Good","0.959537185384243","Bad"
"0.897335990426635","Bad","0.968","Bad","0.932659089565277","Bad","0.892985958146305","Bad"
"0.983596967483837","Good","0.992","Good","0.978985365480185","Good","0.98334834405269","Good"
"0.866358809301042","Bad","0.99","Good","0.901953548192978","Bad","0.909464928500137","Bad"
"0.986467851344593","Good","0.996","Good","0.981662698090076","Good","0.983100350584913","Good"
"0.860134346514044","Bad","0.952","Bad","0.915496438741684","Bad","0.830735194461808","Bad"
"0.985882106574795","Good","0.988","Good","0.976191502064466","Good","0.985761009067019","Good"
"0.960062685793073","Bad","0.984","Bad","0.959427803754807","Bad","0.950880049674403","Bad"
"0.989947631342032","Good","1","Good","0.993459052871913","Good","0.991144493955108","Good"
"0.94218839008683","Bad","0.966","Bad","0.911648072302341","Bad","0.941992785902525","Bad"
"0.961605982242382","Bad","0.98","Bad","0.979834128171206","Good","0.951199686991591","Bad"
"0.990532620303036","Good","0.996","Good","0.982418570667505","Good","0.987383988441002","Good"
"0.988991813981597","Good","1","Good","0.991621151566505","Good","0.982394978508366","Good"
"0.94218839008683","Bad","0.868","Bad","0.908888526260853","Bad","0.951662880750536","Bad"
"0.995327270049622","Good","0.978","Bad","0.990682595409453","Good","0.995257661994188","Good"
"0.960435444867763","Bad","0.972","Bad","0.972574781626463","Good","0.940152247103779","Bad"
"0.972467060738688","Good","0.988","Good","0.978155229240656","Good","0.96963800487163","Good"
"0.960435444867763","Bad","0.994","Good","0.977059088647366","Good","0.954639461694437","Bad"
"0.983847165177859","Good","0.998","Good","0.99398822337389","Good","0.993556705082594","Good"
"0.977925612898976","Good","1","Good","0.994368202518672","Good","0.96882260552684","Good"
"0.939913349825993","Bad","0.992","Good","0.957830879837275","Bad","0.935076677581282","Bad"
"0.951503996756043","Bad","0.99","Good","0.958637993782759","Bad","0.931881574152003","Bad"
"0.918772244002183","Bad","0.954","Bad","0.838626548647881","Bad","0.923194818488994","Bad"
"0.969440137141867","Good","1","Good","0.977043019607663","Good","0.965645778642805","Bad"
"0.997018967270145","Good","0.98","Bad","0.993052794132382","Good","0.994399916953386","Good"
"0.999001445852799","Good","1","Good","0.998155379551463","Good","0.997710553121401","Good"
"0.964051678210757","Bad","0.974","Bad","0.980031890794635","Good","0.985922784942326","Good"
"0.941331401615596","Bad","0.958","Bad","0.966160375624895","Bad","0.936048857334965","Bad"
"0.981840488289738","Good","0.992","Good","0.972708027809858","Good","0.978791902264707","Good"
"0.871036700709897","Bad","0.98","Bad","0.930912680923939","Bad","0.906908896149491","Bad"
"0.943347574692026","Bad","0.98","Bad","0.885827489197254","Bad","0.928550621844074","Bad"
"0.933187674170474","Bad","0.974","Bad","0.952249731868505","Bad","0.932978385556369","Bad"
"0.969497947317286","Good","0.988","Good","0.97822611220181","Good","0.955382374423516","Bad"
"0.749087213114727","Bad","0.854","Bad","0.831137880682945","Bad","0.844380650581191","Bad"
"0.995969256841702","Good","0.996","Good","0.994270076975226","Good","0.995227111311618","Good"
"0.938124014276357","Bad","0.996","Good","0.975111305713654","Good","0.930970854186832","Bad"
"0.959686562165167","Bad","0.996","Good","0.964253023266792","Bad","0.954925895538438","Bad"
"0.96621977103159","Bad","0.988","Good","0.985731801018119","Good","0.972377324578851","Good"
"0.969207833555708","Good","0.994","Good","0.983769003301859","Good","0.960223732553578","Bad"
"0.971074282132273","Good","0.986","Bad","0.947335913777351","Bad","0.949559991182803","Bad"
"0.994065933160616","Good","0.996","Good","0.993437684606761","Good","0.98779372539012","Good"
"0.979976558710545","Good","1","Good","0.989004613831639","Good","0.975476288573817","Good"
"0.943033617855791","Bad","0.958","Bad","0.917559660971165","Bad","0.942376324672531","Bad"
"0.957277802453509","Bad","0.928","Bad","0.829654276371002","Bad","0.965877184625038","Bad"
